4.469836882431942882e-01,2.512355377309124019e-02,2.667920039498277718e-01
2.726619546435627428e-01,3.965263396995288847e-01,2.667920039498277718e-01
-1.132235537730912206e-01,5.358836882431943227e-01,2.667920039498277718e-01
-4.846263396995287853e-01,3.615619546435627774e-01,2.667920039498277718e-01
-6.239836882431942788e-01,-2.432355377309117217e-02,2.667920039498277718e-01
2.724622152032466493e-01,3.964423586732044313e-01,2.677652514976868736e-01
-1.133054073326041078e-01,5.356830675772713546e-01,2.677652514976868736e-01
-4.845423586732044430e-01,3.613622152032465729e-01,2.677652514976868736e-01
-6.237830675772713107e-01,-2.440540733260406631e-02,2.677652514976868736e-01
-4.494622152032466400e-01,-3.956423586732043529e-01,2.677652514976868736e-01
-1.135060486636950416e-01,5.355995107172893954e-01,2.681298852717626247e-01
-4.846251498966970828e-01,3.611612567351380476e-01,2.681298852717626247e-01
-6.236995107172893515e-01,-2.460604866369501056e-02,2.681298852717626247e-01
-4.492612567351380592e-01,-3.957251498966971037e-01,2.681298852717626247e-01
-6.349395133630501842e-02,-5.347995107172893725e-01,2.681298852717626247e-01
-4.848261290299737958e-01,3.610786375391360492e-01,2.676723077525007821e-01
-6.237832038315569427e-01,-2.480658296546109018e-02,2.676723077525007821e-01
-4.491786375391361164e-01,-3.959261290299738167e-01,2.676723077525007821e-01
-6.329341703453900125e-02,-5.348832038315569637e-01,2.676723077525007821e-01
3.078261290299738051e-01,-3.602786375391360818e-01,2.676723077525007821e-01
-6.239837587984911060e-01,-2.488830027068829678e-02,2.666605616448478044e-01
-4.492626684555892647e-01,-3.961257256677598870e-01,2.666605616448478044e-01
-6.321169972931173220e-02,-5.350837587984911270e-01,2.666605616448478044e-01
3.080257256677598199e-01,-3.603626684555893411e-01,2.666605616448478044e-01
4.469837587984910598e-01,2.568830027068822949e-02,2.666605616448478044e-01
2.431023608289580307e-01,2.418271144281022855e-02,6.259498014657324250e-01
1.291613614634105622e-01,2.516951945358386067e-01,6.259498014657324250e-01
-1.122827114428102124e-01,3.320023608289580652e-01,6.259498014657324250e-01
-3.397951945358385628e-01,2.180613614634106245e-01,6.259498014657324250e-01
-4.201023608289580213e-01,-2.338271144281019176e-02,6.259498014657324250e-01
1.282958973535602287e-01,2.513360539680412620e-01,6.265451805648413197e-01
-1.126407362528702577e-01,3.311364345571205514e-01,6.265451805648413197e-01
-3.394360539680412181e-01,2.171958973535602078e-01,6.265451805648413197e-01
-4.192364345571205075e-01,-2.374073625287023009e-02,6.265451805648413197e-01
-3.052958973535602194e-01,-2.505360539680411835e-01,6.265451805648413197e-01
-1.135067520872457270e-01,3.307775730107183620e-01,6.267533343134945589e-01
-3.397946662041748667e-01,2.163297782514903012e-01,6.267533343134945589e-01
-4.188775730107183182e-01,-2.460675208724570281e-02,6.267533343134945589e-01
-3.044297782514904238e-01,-2.508946662041748876e-01,6.267533343134945589e-01
-6.349324791275431923e-02,-3.299775730107183391e-01,6.267533343134945589e-01
-3.406608748687828259e-01,2.159715041311619510e-01,6.264523290687894486e-01
-4.192367369713772551e-01,-2.547259216792031530e-02,6.264523290687894486e-01
-3.040715041311619626e-01,-2.517608748687828468e-01,6.264523290687894486e-01
-6.262740783207972062e-02,-3.303367369713772761e-01,6.264523290687894486e-01
1.636608748687828074e-01,-2.151715041311620114e-01,6.264523290687894486e-01
-4.201026666145898369e-01,-2.583031456372362339e-02,6.258184896207289460e-01
-3.044308609220531814e-01,-2.526261275233836479e-01,6.258184896207289460e-01
-6.226968543627638825e-02,-3.312026666145898579e-01,6.258184896207289460e-01
1.645261275233836362e-01,-2.155308609220532579e-01,6.258184896207289460e-01
2.431026666145898740e-01,2.663031456372358385e-02,6.258184896207289460e-01
-1.550272938341049622e-01,2.389156404669589770e-02,7.357473318569981435e-01
-1.521529448421823638e-01,-3.003085636598884500e-02,7.357473318569981435e-01
-1.119915640466958850e-01,-6.612729383410496931e-02,7.357473318569981435e-01
-5.806914363401116663e-02,-6.325294484218237090e-02,7.357473318569981435e-01
-2.197270616589503886e-02,-2.309156404669590601e-02,7.357473318569981435e-01
-1.532219265373939709e-01,-3.047329987296132012e-02,7.356048307035399914e-01
-1.124345934482720855e-01,-6.719603284382555386e-02,7.356048307035399914e-01
-5.762670012703867417e-02,-6.432192653739393640e-02,7.356048307035399914e-01
-2.090396715617444737e-02,-2.353459344827210642e-02,7.356048307035399914e-01
-2.377807346260605789e-02,3.127329987296131181e-02,7.356048307035399914e-01
-1.135034430830534069e-01,-6.763848076932554854e-02,7.355074259530490766e-01
-5.806963302341835303e-02,-6.539057529065955832e-02,7.355074259530490766e-01
-2.046151923067444228e-02,-2.460344308305342440e-02,7.355074259530490766e-01
-2.270942470934043944e-02,3.083036697658163641e-02,7.355074259530490766e-01
-6.349655691694658377e-02,6.843848076932555757e-02,7.355074259530490766e-01
-5.913839240174469103e-02,-6.583311972135610923e-02,7.355121759873231024e-01
-2.090432006662385281e-02,-2.567209625484656935e-02,7.355121759873231024e-01
-2.226688027864388505e-02,2.976160759825530189e-02,7.355121759873231024e-01
-6.242790374515340412e-02,6.799567993337612970e-02,7.355121759873231024e-01
-1.178616075982553274e-01,6.663311972135611827e-02,7.355121759873231024e-01
-2.197308386347772424e-02,-2.611477274597337472e-02,7.356162983007065170e-01
-2.270959085813832601e-02,2.869285792126561457e-02,7.356162983007065170e-01
-6.198522725402660916e-02,6.692691613652226867e-02,7.356162983007065170e-01
-1.167928579212656054e-01,6.619040914186168079e-02,7.356162983007065170e-01
-1.550269161365222526e-01,2.691477274597338376e-02,7.356162983007065170e-01
-5.141863236272892212e-01,2.442066178074241492e-02,5.318666909354937689e-01
-4.064908589289789043e-01,-2.836205132614759150e-01,5.318666909354937689e-01
-1.125206617807424370e-01,-4.252863236272892422e-01,5.318666909354937689e-01
1.955205132614758756e-01,-3.175908589289789807e-01,5.318666909354937689e-01
3.371863236272891751e-01,-2.362066178074246833e-02,5.318666909354937689e-01
-4.071819332840554972e-01,-2.839056053733424179e-01,5.310585379701979747e-01
-1.128077345779576190e-01,-4.259765775556315082e-01,5.310585379701979747e-01
1.958056053733423785e-01,-3.182819332840555182e-01,5.310585379701979747e-01
3.378765775556315520e-01,-2.390773457795766083e-02,5.310585379701979747e-01
2.301819332840554788e-01,2.847056053733423298e-01,5.310585379701979747e-01
-1.134980600208960189e-01,-4.262619297856611311e-01,5.306854882715416055e-01
1.955192460682956546e-01,-3.189718415828635134e-01,5.306854882715416055e-01
3.381619297856611195e-01,-2.459806002089606064e-02,5.306854882715416055e-01
2.308718415828635018e-01,2.844192460682956058e-01,5.306854882715416055e-01
-6.350193997910391630e-02,4.270619297856611540e-01,5.306854882715416055e-01
1.948292662548915533e-01,-3.192579073050616500e-01,5.309660692935586068e-01
3.378763193927526998e-01,-2.528822843786732513e-02,5.309660692935586068e-01
2.311579073050617494e-01,2.837292662548915323e-01,5.309660692935586068e-01
-6.281177156213260671e-02,4.267763193927526788e-01,5.309660692935586068e-01
-3.718292662548915439e-01,3.200579073050617840e-01,5.309660692935586068e-01
3.371860794611852841e-01,-2.557504307220366188e-02,5.317359204788957294e-01
2.308726425416875172e-01,2.830383843457517368e-01,5.317359204788957294e-01
-6.252495692779630465e-02,4.260860794611852631e-01,5.317359204788957294e-01
-3.711383843457516929e-01,3.197726425416875240e-01,5.317359204788957294e-01
-5.141860794611852192e-01,2.637504307220371602e-02,5.317359204788957294e-01
-6.239842399465097555e-01,2.546006636816619539e-02,1.337383930477174521e-01
-4.848646801506167336e-01,-3.605243944187861982e-01,1.337383930477174521e-01
-1.135600663681662070e-01,-5.350842399465097765e-01,1.337383930477174521e-01
2.724243944187860755e-01,-3.959646801506167546e-01,1.337383930477174521e-01
4.469842399465097649e-01,-2.466006636816626268e-02,1.337383930477174521e-01
-4.848177952345927855e-01,-3.605036551144603640e-01,1.327267465148694314e-01
-1.135415786288362372e-01,-5.350364224017279957e-01,1.327267465148694314e-01
2.724036551144603524e-01,-3.959177952345928064e-01,1.327267465148694314e-01
4.469364224017280396e-01,-2.464157862883629979e-02,1.327267465148694314e-01
3.078177952345927948e-01,3.613036551144602759e-01,1.327267465148694314e-01
-1.134937562255782517e-01,-5.350160213895353012e-01,1.322694344912622444e-01
2.724230449660320352e-01,-3.958695539948918207e-01,1.322694344912622444e-01
4.469160213895352340e-01,-2.459375622557829696e-02,1.322694344912622444e-01
3.077695539948919201e-01,3.613230449660319588e-01,1.322694344912622444e-01
-6.350624377442168345e-02,5.358160213895353241e-01,1.322694344912622444e-01
2.724712910642091979e-01,-3.958500550949409225e-01,1.326343441580886406e-01
4.469363487283410374e-01,-2.454585327801045783e-02,1.326343441580886406e-01
3.077500550949409108e-01,3.613712910642091769e-01,1.326343441580886406e-01
-6.355414672198944626e-02,5.358363487283410720e-01,1.326343441580886406e-01
-4.494712910642091885e-01,3.966500550949409454e-01,1.326343441580886406e-01
4.469842565343850604e-01,-2.452729186529356217e-02,1.336077163815627966e-01
3.077708061286658636e-01,3.614182918995352267e-01,1.336077163815627966e-01
-6.357270813470639048e-02,5.358842565343849840e-01,1.336077163815627966e-01
-4.495182918995351273e-01,3.966708061286658982e-01,1.336077163815627966e-01
-6.239842565343850511e-01,2.532729186529363019e-02,1.336077163815627966e-01
3.417167726770060643e-01,2.450543863158902158e-02,5.029314057919013203e-01
1.986640782202296340e-01,3.216543164599751092e-01,5.029314057919013203e-01
-1.126054386315890055e-01,4.306167726770060433e-01,5.029314057919013203e-01
-4.097543164599750654e-01,2.875640782202296686e-01,5.029314057919013203e-01
-5.187167726770061105e-01,-2.370543863158897091e-02,5.029314057919013203e-01
1.980266375078499619e-01,3.213893533771570721e-01,5.037095539308321657e-01
-1.128688200892923182e-01,4.299786768340532750e-01,5.037095539308321657e-01
-4.094893533771570837e-01,2.869266375078499132e-01,5.037095539308321657e-01
-5.180786768340532866e-01,-2.396882008929228022e-02,5.037095539308321657e-01
-3.750266375078499248e-01,-3.205893533771570492e-01,5.037095539308321657e-01
-1.135069818961177562e-01,4.297140629780778487e-01,5.039933937627439908e-01
-4.097534916663014282e-01,2.862882787147932873e-01,5.039933937627439908e-01
-5.178140629780779713e-01,-2.460698189611773209e-02,5.039933937627439908e-01
-3.743882787147933544e-01,-3.208534916663014491e-01,5.039933937627439908e-01
-6.349301810388227607e-02,-4.289140629780778813e-01,5.039933937627439908e-01
-4.103919164232308070e-01,2.860244216902590453e-01,5.036166557636446717e-01
-5.180789223616680816e-01,-2.524499146233169511e-02,5.036166557636446717e-01
-3.741244216902590569e-01,-3.214919164232308280e-01,5.036166557636446717e-01
-6.285500853766838592e-02,-4.291789223616680471e-01,5.036166557636446717e-01
2.333919164232308163e-01,-2.852244216902590779e-01,5.036166557636446717e-01
-5.187169978917547386e-01,-2.550812739242017818e-02,5.028000279439452935e-01
-3.743895440239531358e-01,-3.221291691580036032e-01,5.028000279439452935e-01
-6.259187260757984039e-02,-4.298169978917547596e-01,5.028000279439452935e-01
2.340291691580035915e-01,-2.854895440239531568e-01,5.028000279439452935e-01
3.417169978917547479e-01,2.630812739242012477e-02,5.028000279439452935e-01
1.691066622047142712e-03,2.393847928413023185e-02,7.184908737605595341e-01
-4.136950350973037094e-02,8.081893313152473113e-02,7.184908737605595341e-01
-1.120384792841302296e-01,9.059106662204713389e-02,7.184908737605595341e-01
-1.689189331315247289e-01,4.753049649026963586e-02,7.184908737605595341e-01
-1.786910666220471178e-01,-2.313847928413022281e-02,7.184908737605595341e-01
-4.240649912128387211e-02,8.038935335949887184e-02,7.186388289358230930e-01
-1.124679871432603118e-01,8.955404122319687854e-02,7.186388289358230930e-01
-1.684893533594989112e-01,4.649350087871611387e-02,7.186388289358230930e-01
-1.776540412231968902e-01,-2.356798714326030497e-02,7.186388289358230930e-01
-1.345935008787161047e-01,-7.958935335949884893e-02,7.186388289358230930e-01
-1.135051198568486075e-01,8.912456860557442517e-02,7.186617024895357586e-01
-1.689190339340127522e-01,4.545645430369267548e-02,7.186617024895357586e-01
-1.772245686055743952e-01,-2.460511985684861458e-02,7.186617024895357586e-01
-1.335564543036927010e-01,-8.001903393401275932e-02,7.186617024895357586e-01
-6.349488014315139706e-02,-8.832456860557443001e-02,7.186617024895357586e-01
-1.699561878237742796e-01,4.502715440145403647e-02,7.185460954041528181e-01
-1.776543862821231001e-01,-2.564205927746865052e-02,7.185460954041528181e-01
-1.331271544014540620e-01,-8.105618782377431442e-02,7.185460954041528181e-01
-6.245794072253135765e-02,-8.875438628212313497e-02,7.185460954041528181e-01
-7.043812176225683341e-03,-4.422715440145404131e-02,7.185460954041528181e-01
-1.786914330174812215e-01,-2.607122207767247068e-02,7.183597287423846289e-01
-1.335569932541759985e-01,-8.209295452901053947e-02,7.183597287423846289e-01
-6.202877792232752707e-02,-8.979143301748124251e-02,7.183597287423846289e-01
-6.007045470989482577e-03,-4.465699325417603338e-02,7.183597287423846289e-01
1.691433017481250387e-03,2.687122207767245891e-02,7.183597287423846289e-01
-3.911675046464085925e-01,2.416438158045752793e-02,6.304807697891053886e-01
-3.193222003465326364e-01,-1.968142896140402665e-01,6.304807697891053886e-01
-1.122643815804575396e-01,-3.022675046464086135e-01,6.304807697891053886e-01
1.087142896140402271e-01,-2.304222003465326296e-01,6.304807697891053886e-01
2.141675046464086019e-01,-2.336438158045756747e-02,6.304807697891053886e-01
-3.201960629460021135e-01,-1.971753671424611998e-01,6.299006149874480931e-01
-1.126269753814871655e-01,-3.031407391851992927e-01,6.299006149874480931e-01
1.090753671424611881e-01,-2.312960629460021067e-01,6.299006149874480931e-01
2.150407391851993366e-01,-2.372697538148720031e-02,6.299006149874480931e-01
1.431960629460020951e-01,1.979753671424611672e-01,6.299006149874480931e-01
-1.135003003520360237e-01,-3.035019892491089832e-01,6.296219782314200764e-01
1.087132755035011000e-01,-2.321690393247513584e-01,6.296219782314200764e-01
2.154019892491089438e-01,-2.460030035203606205e-02,6.296219782314200764e-01
1.440690393247513745e-01,1.976132755035010513e-01,6.296219782314200764e-01
-6.349969964796391142e-02,3.043019892491090062e-01,6.296219782314200764e-01
1.078402086929936693e-01,-2.325307915507306145e-01,6.298080811537272172e-01
2.150404352390695717e-01,-2.547344926627406053e-02,6.298080811537272172e-01
1.444307915507306583e-01,1.967402086929936345e-01,6.298080811537272172e-01
-6.262655073372587478e-02,3.039404352390695507e-01,6.298080811537272172e-01
-2.848402086929937016e-01,2.333307915507306374e-01,6.298080811537272172e-01
2.141671958930734254e-01,-2.583573912117393540e-02,6.303499071864790970e-01
1.440694957007326304e-01,1.958665576166860600e-01,6.303499071864790970e-01
-6.226426087882604155e-02,3.030671958930734045e-01,6.303499071864790970e-01
-2.839665576166859884e-01,2.329694957007326372e-01,6.303499071864790970e-01
-3.911671958930733606e-01,2.663573912117397566e-02,6.303499071864790970e-01
-6.067277181738170988e-01,2.505081501915360637e-02,2.904562191581505637e-01
-4.723730921813558692e-01,-3.486115752577183535e-01,2.904562191581505637e-01
-1.131508150191536388e-01,-5.178277181738171198e-01,2.904562191581505637e-01
2.605115752577182864e-01,-3.834730921813558902e-01,2.904562191581505637e-01
4.297277181738170526e-01,-2.425081501915367019e-02,2.904562191581505637e-01
-4.726166949634914016e-01,-3.487111592949724281e-01,2.894765543158998033e-01
-1.132526516502773972e-01,-5.180703879010213342e-01,2.894765543158998033e-01
2.606111592949723610e-01,-3.837166949634914226e-01,2.894765543158998033e-01
4.299703879010213226e-01,-2.435265165027745288e-02,2.894765543158998033e-01
2.956166949634914110e-01,3.495111592949722845e-01,2.894765543158998033e-01
-1.134953465822353125e-01,-5.181702979425635291e-01,2.890324838688402287e-01
2.605101951307083885e-01,-3.839589532635215852e-01,2.890324838688402287e-01
4.300702979425635730e-01,-2.459534658223535772e-02,2.890324838688402287e-01
2.958589532635216290e-01,3.494101951307082565e-01,2.890324838688402287e-01
-6.350465341776460881e-02,5.189702979425635521e-01,2.890324838688402287e-01
2.602679116259245529e-01,-3.840597357719237603e-01,2.893841382622105440e-01
4.299702416284774120e-01,-2.483793088655383147e-02,2.893841382622105440e-01
2.959597357719238597e-01,3.491679116259244764e-01,2.893841382622105440e-01
-6.326206911344606221e-02,5.188702416284773911e-01,2.893841382622105440e-01
-4.372679116259245435e-01,3.848597357719238388e-01,2.893841382622105440e-01
4.297276321194052340e-01,-2.493962124513371403e-02,2.903255231216422261e-01
2.958600908850116395e-01,3.489244548547461577e-01,2.903255231216422261e-01
-6.316037875486624209e-02,5.186276321194052130e-01,2.903255231216422261e-01
-4.370244548547460584e-01,3.847600908850116741e-01,2.903255231216422261e-01
-6.067276321194051691e-01,2.573962124513377511e-02,2.903255231216422261e-01
-5.187173243838625325e-01,2.607851891397132763e-02,-1.024010079125088069e-01
-4.108670423106580150e-01,-2.856521326008656936e-01,-1.024010079125088069e-01
-1.141785189139713497e-01,-4.298173243838625535e-01,-1.024010079125088069e-01
1.975521326008656264e-01,-3.219670423106580359e-01,-1.024010079125088069e-01
3.417173243838624863e-01,-2.527851891397137757e-02,-1.024010079125088069e-01
-4.103824561233853641e-01,-2.854504112400441107e-01,-1.032175552955501840e-01
-1.139785032770286866e-01,-4.293320316626255129e-01,-1.032175552955501840e-01
1.973504112400440991e-01,-3.214824561233853850e-01,-1.032175552955501840e-01
3.412320316626255567e-01,-2.507850327702873527e-02,-1.032175552955501840e-01
2.333824561233853734e-01,2.862504112400440226e-01,-1.032175552955501840e-01
-1.134931603986108345e-01,-4.291305736538576499e-01,-1.035940740023992002e-01
1.975511481564497240e-01,-3.209968145587313582e-01,-1.035940740023992002e-01
3.410305736538576937e-01,-2.459316039861088321e-02,-1.035940740023992002e-01
2.328968145587314298e-01,2.864511481564496753e-01,-1.035940740023992002e-01
-6.350683960138908679e-02,4.299305736538576728e-01,-1.035940740023992002e-01
1.980368398782845762e-01,-3.207960778294266513e-01,-1.033100044810709717e-01
3.412320672614086448e-01,-2.410778218601071152e-02,-1.033100044810709717e-01
2.326960778294266396e-01,2.869368398782846108e-01,-1.033100044810709717e-01
-6.399221781398919950e-02,4.301320672614086238e-01,-1.033100044810709717e-01
-3.750368398782846224e-01,3.215960778294266742e-01,-1.033100044810709717e-01
3.417174956311896938e-01,-2.390780214785117458e-02,-1.025317508045027193e-01
2.328979202803945769e-01,2.874214968114215951e-01,-1.025317508045027193e-01
-6.419219785214880236e-02,4.306174956311897284e-01,-1.025317508045027193e-01
-3.755214968114215512e-01,3.217979202803946670e-01,-1.025317508045027193e-01
-5.187174956311896290e-01,2.470780214785122872e-02,-1.025317508045027193e-01
